       1
        5042
 
 7.1368E+12  9.5934E-22   0.0   0.0
 7.1412E+12  9.5907E-22   0.0   0.0
 7.1457E+12  9.6029E-22   0.0   0.0
 7.1502E+12  9.6161E-22   0.0   0.0
 7.1546E+12  9.6175E-22   0.0   0.0
 7.1591E+12  9.6130E-22   0.0   0.0
 7.1636E+12  9.5878E-22   0.0   0.0
 7.1681E+12  9.5623E-22   0.0   0.0
 7.1725E+12  9.5569E-22   0.0   0.0
 7.1770E+12  9.5552E-22   0.0   0.0
 7.1815E+12  9.5534E-22   0.0   0.0
 7.1860E+12  9.5519E-22   0.0   0.0
 7.1905E+12  9.5515E-22   0.0   0.0
 7.1950E+12  9.5507E-22   0.0   0.0
 7.1995E+12  9.5472E-22   0.0   0.0
 7.2040E+12  9.5421E-22   0.0   0.0
 7.2085E+12  9.5343E-22   0.0   0.0
 7.2130E+12  9.5087E-22   0.0   0.0
 7.2175E+12  9.3869E-22   0.0   0.0
 7.2220E+12  9.2651E-22   0.0   0.0
 7.2265E+12  9.2408E-22   0.0   0.0
 7.2311E+12  9.2376E-22   0.0   0.0
 7.2356E+12  9.2542E-22   0.0   0.0
 7.2401E+12  9.2734E-22   0.0   0.0
 7.2446E+12  9.2821E-22   0.0   0.0
 7.2491E+12  9.3008E-22   0.0   0.0
 7.2537E+12  9.3854E-22   0.0   0.0
 7.2582E+12  9.4689E-22   0.0   0.0
 7.2628E+12  9.4816E-22   0.0   0.0
 7.2673E+12  9.4689E-22   0.0   0.0
 7.2718E+12  9.3857E-22   0.0   0.0
 7.2764E+12  9.2994E-22   0.0   0.0
 7.2809E+12  9.2738E-22   0.0   0.0
 7.2855E+12  9.2397E-22   0.0   0.0
 7.2900E+12  9.0985E-22   0.0   0.0
 7.2946E+12  8.9584E-22   0.0   0.0
 7.2992E+12  8.9303E-22   0.0   0.0
 7.3037E+12  8.9261E-22   0.0   0.0
 7.3083E+12  8.9427E-22   0.0   0.0
 7.3129E+12  8.9622E-22   0.0   0.0
 7.3174E+12  8.9705E-22   0.0   0.0
 7.3220E+12  8.9874E-22   0.0   0.0
 7.3266E+12  9.0641E-22   0.0   0.0
 7.3312E+12  9.1416E-22   0.0   0.0
 7.3357E+12  9.1612E-22   0.0   0.0
 7.3403E+12  9.1791E-22   0.0   0.0
 7.3449E+12  9.2447E-22   0.0   0.0
 7.3495E+12  9.3085E-22   0.0   0.0
 7.3541E+12  9.3177E-22   0.0   0.0
 7.3587E+12  9.3066E-22   0.0   0.0
 7.3633E+12  9.2361E-22   0.0   0.0
 7.3679E+12  9.1652E-22   0.0   0.0
 7.3725E+12  9.1523E-22   0.0   0.0
 7.3771E+12  9.1554E-22   0.0   0.0
 7.3817E+12  9.1892E-22   0.0   0.0
 7.3864E+12  9.2245E-22   0.0   0.0
 7.3910E+12  9.2345E-22   0.0   0.0
 7.3956E+12  9.2464E-22   0.0   0.0
 7.4002E+12  9.2943E-22   0.0   0.0
 7.4049E+12  9.3412E-22   0.0   0.0
 7.4095E+12  9.3483E-22   0.0   0.0
 7.4141E+12  9.3414E-22   0.0   0.0
 7.4187E+12  9.2957E-22   0.0   0.0
 7.4234E+12  9.2494E-22   0.0   0.0
 7.4280E+12  9.2398E-22   0.0   0.0
 7.4327E+12  9.2372E-22   0.0   0.0
 7.4373E+12  9.2374E-22   0.0   0.0
 7.4420E+12  9.2391E-22   0.0   0.0
 7.4466E+12  9.2434E-22   0.0   0.0
 7.4513E+12  9.2581E-22   0.0   0.0
 7.4559E+12  9.3284E-22   0.0   0.0
 7.4606E+12  9.3978E-22   0.0   0.0
 7.4653E+12  9.4082E-22   0.0   0.0
 7.4699E+12  9.3970E-22   0.0   0.0
 7.4746E+12  9.3247E-22   0.0   0.0
 7.4793E+12  9.2512E-22   0.0   0.0
 7.4839E+12  9.2351E-22   0.0   0.0
 7.4886E+12  9.2276E-22   0.0   0.0
 7.4933E+12  9.2111E-22   0.0   0.0
 7.4980E+12  9.1949E-22   0.0   0.0
 7.5027E+12  9.1891E-22   0.0   0.0
 7.5074E+12  9.1789E-22   0.0   0.0
 7.5121E+12  9.1337E-22   0.0   0.0
 7.5168E+12  9.0873E-22   0.0   0.0
 7.5215E+12  9.0718E-22   0.0   0.0
 7.5262E+12  9.0469E-22   0.0   0.0
 7.5309E+12  8.9399E-22   0.0   0.0
 7.5356E+12  8.8353E-22   0.0   0.0
 7.5403E+12  8.8221E-22   0.0   0.0
 7.5450E+12  8.8481E-22   0.0   0.0
 7.5497E+12  9.0009E-22   0.0   0.0
 7.5544E+12  9.1559E-22   0.0   0.0
 7.5592E+12  9.1908E-22   0.0   0.0
 7.5639E+12  9.2094E-22   0.0   0.0
 7.5686E+12  9.2583E-22   0.0   0.0
 7.5733E+12  9.3054E-22   0.0   0.0
 7.5781E+12  9.3153E-22   0.0   0.0
 7.5828E+12  9.3188E-22   0.0   0.0
 7.5876E+12  9.3231E-22   0.0   0.0
 7.5923E+12  9.3275E-22   0.0   0.0
 7.5970E+12  9.3311E-22   0.0   0.0
 7.6018E+12  9.3414E-22   0.0   0.0
 7.6065E+12  9.3902E-22   0.0   0.0
 7.6113E+12  9.4387E-22   0.0   0.0
 7.6161E+12  9.4477E-22   0.0   0.0
 7.6208E+12  9.4467E-22   0.0   0.0
 7.6256E+12  9.4287E-22   0.0   0.0
 7.6304E+12  9.4092E-22   0.0   0.0
 7.6351E+12  9.4016E-22   0.0   0.0
 7.6399E+12  9.3875E-22   0.0   0.0
 7.6447E+12  9.3241E-22   0.0   0.0
 7.6495E+12  9.2600E-22   0.0   0.0
 7.6542E+12  9.2435E-22   0.0   0.0
 7.6590E+12  9.2275E-22   0.0   0.0
 7.6638E+12  9.1672E-22   0.0   0.0
 7.6686E+12  9.1082E-22   0.0   0.0
 7.6734E+12  9.0981E-22   0.0   0.0
 7.6782E+12  9.1031E-22   0.0   0.0
 7.6830E+12  9.1427E-22   0.0   0.0
 7.6878E+12  9.1840E-22   0.0   0.0
 7.6926E+12  9.1962E-22   0.0   0.0
 7.6974E+12  9.2121E-22   0.0   0.0
 7.7022E+12  9.2777E-22   0.0   0.0
 7.7070E+12  9.3422E-22   0.0   0.0
 7.7119E+12  9.3528E-22   0.0   0.0
 7.7167E+12  9.3462E-22   0.0   0.0
 7.7215E+12  9.2971E-22   0.0   0.0
 7.7263E+12  9.2475E-22   0.0   0.0
 7.7312E+12  9.2389E-22   0.0   0.0
 7.7360E+12  9.2423E-22   0.0   0.0
 7.7408E+12  9.2721E-22   0.0   0.0
 7.7457E+12  9.3029E-22   0.0   0.0
 7.7505E+12  9.3107E-22   0.0   0.0
 7.7554E+12  9.3180E-22   0.0   0.0
 7.7602E+12  9.3448E-22   0.0   0.0
 7.7651E+12  9.3708E-22   0.0   0.0
 7.7699E+12  9.3744E-22   0.0   0.0
 7.7748E+12  9.3693E-22   0.0   0.0
 7.7796E+12  9.3373E-22   0.0   0.0
 7.7845E+12  9.3042E-22   0.0   0.0
 7.7894E+12  9.2936E-22   0.0   0.0
 7.7942E+12  9.2780E-22   0.0   0.0
 7.7991E+12  9.2114E-22   0.0   0.0
 7.8040E+12  9.1445E-22   0.0   0.0
 7.8089E+12  9.1277E-22   0.0   0.0
 7.8137E+12  9.1129E-22   0.0   0.0
 7.8186E+12  9.0591E-22   0.0   0.0
 7.8235E+12  9.0050E-22   0.0   0.0
 7.8284E+12  8.9890E-22   0.0   0.0
 7.8333E+12  8.9679E-22   0.0   0.0
 7.8382E+12  8.8804E-22   0.0   0.0
 7.8431E+12  8.7940E-22   0.0   0.0
 7.8480E+12  8.7785E-22   0.0   0.0
 7.8529E+12  8.7830E-22   0.0   0.0
 7.8578E+12  8.8276E-22   0.0   0.0
 7.8627E+12  8.8744E-22   0.0   0.0
 7.8677E+12  8.8888E-22   0.0   0.0
 7.8726E+12  8.9087E-22   0.0   0.0
 7.8775E+12  8.9922E-22   0.0   0.0
 7.8824E+12  9.0743E-22   0.0   0.0
 7.8873E+12  9.0874E-22   0.0   0.0
 7.8923E+12  9.0773E-22   0.0   0.0
 7.8972E+12  9.0070E-22   0.0   0.0
 7.9021E+12  8.9360E-22   0.0   0.0
 7.9071E+12  8.9227E-22   0.0   0.0
 7.9120E+12  8.9245E-22   0.0   0.0
 7.9170E+12  8.9518E-22   0.0   0.0
 7.9219E+12  8.9796E-22   0.0   0.0
 7.9269E+12  8.9840E-22   0.0   0.0
 7.9318E+12  8.9798E-22   0.0   0.0
 7.9368E+12  8.9522E-22   0.0   0.0
 7.9418E+12  8.9224E-22   0.0   0.0
 7.9467E+12  8.9087E-22   0.0   0.0
 7.9517E+12  8.8789E-22   0.0   0.0
 7.9567E+12  8.7427E-22   0.0   0.0
 7.9616E+12  8.6047E-22   0.0   0.0
 7.9666E+12  8.5678E-22   0.0   0.0
 7.9716E+12  8.5289E-22   0.0   0.0
 7.9766E+12  8.3775E-22   0.0   0.0
 7.9816E+12  8.2274E-22   0.0   0.0
 7.9866E+12  8.1959E-22   0.0   0.0
 7.9915E+12  8.1858E-22   0.0   0.0
 7.9966E+12  8.1766E-22   0.0   0.0
 8.0015E+12  8.1695E-22   0.0   0.0
 8.0065E+12  8.1692E-22   0.0   0.0
 8.0116E+12  8.1729E-22   0.0   0.0
 8.0166E+12  8.1928E-22   0.0   0.0
 8.0216E+12  8.2135E-22   0.0   0.0
 8.0266E+12  8.2208E-22   0.0   0.0
 8.0316E+12  8.2330E-22   0.0   0.0
 8.0366E+12  8.2865E-22   0.0   0.0
 8.0417E+12  8.3397E-22   0.0   0.0
 8.0467E+12  8.3499E-22   0.0   0.0
 8.0517E+12  8.3501E-22   0.0   0.0
 8.0567E+12  8.3365E-22   0.0   0.0
 8.0618E+12  8.3205E-22   0.0   0.0
 8.0668E+12  8.3105E-22   0.0   0.0
 8.0719E+12  8.2841E-22   0.0   0.0
 8.0769E+12  8.1616E-22   0.0   0.0
 8.0820E+12  8.0400E-22   0.0   0.0
 8.0870E+12  8.0187E-22   0.0   0.0
 8.0921E+12  8.0266E-22   0.0   0.0
 8.0971E+12  8.0964E-22   0.0   0.0
 8.1022E+12  8.1684E-22   0.0   0.0
 8.1073E+12  8.1856E-22   0.0   0.0
 8.1123E+12  8.1980E-22   0.0   0.0
 8.1174E+12  8.2382E-22   0.0   0.0
 8.1225E+12  8.2763E-22   0.0   0.0
 8.1276E+12  8.2787E-22   0.0   0.0
 8.1326E+12  8.2603E-22   0.0   0.0
 8.1377E+12  8.1613E-22   0.0   0.0
 8.1428E+12  8.0622E-22   0.0   0.0
 8.1479E+12  8.0434E-22   0.0   0.0
 8.1530E+12  8.0445E-22   0.0   0.0
 8.1581E+12  8.0762E-22   0.0   0.0
 8.1632E+12  8.1099E-22   0.0   0.0
 8.1683E+12  8.1192E-22   0.0   0.0
 8.1734E+12  8.1300E-22   0.0   0.0
 8.1785E+12  8.1728E-22   0.0   0.0
 8.1836E+12  8.2152E-22   0.0   0.0
 8.1887E+12  8.2236E-22   0.0   0.0
 8.1938E+12  8.2244E-22   0.0   0.0
 8.1990E+12  8.2174E-22   0.0   0.0
 8.2041E+12  8.2102E-22   0.0   0.0
 8.2092E+12  8.2105E-22   0.0   0.0
 8.2144E+12  8.2168E-22   0.0   0.0
 8.2195E+12  8.2496E-22   0.0   0.0
 8.2246E+12  8.2844E-22   0.0   0.0
 8.2298E+12  8.2992E-22   0.0   0.0
 8.2349E+12  8.3299E-22   0.0   0.0
 8.2401E+12  8.4691E-22   0.0   0.0
 8.2452E+12  8.6089E-22   0.0   0.0
 8.2504E+12  8.6414E-22   0.0   0.0
 8.2555E+12  8.6627E-22   0.0   0.0
 8.2607E+12  8.7281E-22   0.0   0.0
 8.2659E+12  8.7908E-22   0.0   0.0
 8.2710E+12  8.7994E-22   0.0   0.0
 8.2762E+12  8.7863E-22   0.0   0.0
 8.2814E+12  8.7066E-22   0.0   0.0
 8.2866E+12  8.6241E-22   0.0   0.0
 8.2917E+12  8.5989E-22   0.0   0.0
 8.2969E+12  8.5642E-22   0.0   0.0
 8.3021E+12  8.4190E-22   0.0   0.0
 8.3073E+12  8.2758E-22   0.0   0.0
 8.3125E+12  8.2512E-22   0.0   0.0
 8.3177E+12  8.2623E-22   0.0   0.0
 8.3229E+12  8.3534E-22   0.0   0.0
 8.3281E+12  8.4459E-22   0.0   0.0
 8.3333E+12  8.4631E-22   0.0   0.0
 8.3385E+12  8.4602E-22   0.0   0.0
 8.3437E+12  8.4220E-22   0.0   0.0
 8.3490E+12  8.3818E-22   0.0   0.0
 8.3542E+12  8.3709E-22   0.0   0.0
 8.3594E+12  8.3590E-22   0.0   0.0
 8.3646E+12  8.3118E-22   0.0   0.0
 8.3698E+12  8.2641E-22   0.0   0.0
 8.3751E+12  8.2501E-22   0.0   0.0
 8.3803E+12  8.2319E-22   0.0   0.0
 8.3855E+12  8.1563E-22   0.0   0.0
 8.3908E+12  8.0803E-22   0.0   0.0
 8.3960E+12  8.0610E-22   0.0   0.0
 8.4013E+12  8.0431E-22   0.0   0.0
 8.4065E+12  7.9771E-22   0.0   0.0
 8.4118E+12  7.9127E-22   0.0   0.0
 8.4170E+12  7.9023E-22   0.0   0.0
 8.4223E+12  7.9097E-22   0.0   0.0
 8.4276E+12  7.9621E-22   0.0   0.0
 8.4328E+12  8.0144E-22   0.0   0.0
 8.4381E+12  8.0210E-22   0.0   0.0
 8.4434E+12  8.0079E-22   0.0   0.0
 8.4487E+12  7.9308E-22   0.0   0.0
 8.4540E+12  7.8526E-22   0.0   0.0
 8.4593E+12  7.8351E-22   0.0   0.0
 8.4645E+12  7.8260E-22   0.0   0.0
 8.4698E+12  7.8029E-22   0.0   0.0
 8.4751E+12  7.7808E-22   0.0   0.0
 8.4804E+12  7.7770E-22   0.0   0.0
 8.4857E+12  7.7784E-22   0.0   0.0
 8.4910E+12  7.7908E-22   0.0   0.0
 8.4963E+12  7.8040E-22   0.0   0.0
 8.5016E+12  7.8091E-22   0.0   0.0
 8.5069E+12  7.8186E-22   0.0   0.0
 8.5123E+12  7.8607E-22   0.0   0.0
 8.5176E+12  7.9023E-22   0.0   0.0
 8.5229E+12  7.9088E-22   0.0   0.0
 8.5282E+12  7.9033E-22   0.0   0.0
 8.5336E+12  7.8656E-22   0.0   0.0
 8.5389E+12  7.8264E-22   0.0   0.0
 8.5443E+12  7.8141E-22   0.0   0.0
 8.5496E+12  7.7965E-22   0.0   0.0
 8.5549E+12  7.7218E-22   0.0   0.0
 8.5603E+12  7.6484E-22   0.0   0.0
 8.5656E+12  7.6369E-22   0.0   0.0
 8.5710E+12  7.6467E-22   0.0   0.0
 8.5764E+12  7.7131E-22   0.0   0.0
 8.5817E+12  7.7806E-22   0.0   0.0
 8.5871E+12  7.7950E-22   0.0   0.0
 8.5925E+12  7.8003E-22   0.0   0.0
 8.5978E+12  7.8079E-22   0.0   0.0
 8.6032E+12  7.8141E-22   0.0   0.0
 8.6086E+12  7.8133E-22   0.0   0.0
 8.6140E+12  7.8058E-22   0.0   0.0
 8.6194E+12  7.7679E-22   0.0   0.0
 8.6247E+12  7.7299E-22   0.0   0.0
 8.6301E+12  7.7222E-22   0.0   0.0
 8.6355E+12  7.7208E-22   0.0   0.0
 8.6409E+12  7.7241E-22   0.0   0.0
 8.6463E+12  7.7277E-22   0.0   0.0
 8.6517E+12  7.7280E-22   0.0   0.0
 8.6571E+12  7.7263E-22   0.0   0.0
 8.6625E+12  7.7174E-22   0.0   0.0
 8.6680E+12  7.7085E-22   0.0   0.0
 8.6734E+12  7.7068E-22   0.0   0.0
 8.6788E+12  7.7068E-22   0.0   0.0
 8.6842E+12  7.7091E-22   0.0   0.0
 8.6897E+12  7.7109E-22   0.0   0.0
 8.6951E+12  7.7085E-22   0.0   0.0
 8.7005E+12  7.6982E-22   0.0   0.0
 8.7060E+12  7.6479E-22   0.0   0.0
 8.7114E+12  7.5965E-22   0.0   0.0
 8.7169E+12  7.5819E-22   0.0   0.0
 8.7223E+12  7.5643E-22   0.0   0.0
 8.7278E+12  7.4929E-22   0.0   0.0
 8.7332E+12  7.4225E-22   0.0   0.0
 8.7387E+12  7.4100E-22   0.0   0.0
 8.7442E+12  7.4137E-22   0.0   0.0
 8.7496E+12  7.4500E-22   0.0   0.0
 8.7551E+12  7.4879E-22   0.0   0.0
 8.7606E+12  7.4986E-22   0.0   0.0
 8.7660E+12  7.5113E-22   0.0   0.0
 8.7715E+12  7.5620E-22   0.0   0.0
 8.7770E+12  7.6121E-22   0.0   0.0
 8.7825E+12  7.6211E-22   0.0   0.0
 8.7880E+12  7.6188E-22   0.0   0.0
 8.7935E+12  7.5949E-22   0.0   0.0
 8.7990E+12  7.5701E-22   0.0   0.0
 8.8045E+12  7.5647E-22   0.0   0.0
 8.8100E+12  7.5622E-22   0.0   0.0
 8.8155E+12  7.5569E-22   0.0   0.0
 8.8210E+12  7.5519E-22   0.0   0.0
 8.8265E+12  7.5511E-22   0.0   0.0
 8.8320E+12  7.5520E-22   0.0   0.0
 8.8375E+12  7.5572E-22   0.0   0.0
 8.8431E+12  7.5614E-22   0.0   0.0
 8.8486E+12  7.5576E-22   0.0   0.0
 8.8541E+12  7.5400E-22   0.0   0.0
 8.8597E+12  7.4544E-22   0.0   0.0
 8.8652E+12  7.3684E-22   0.0   0.0
 8.8708E+12  7.3501E-22   0.0   0.0
 8.8763E+12  7.3434E-22   0.0   0.0
 8.8819E+12  7.3339E-22   0.0   0.0
 8.8874E+12  7.3254E-22   0.0   0.0
 8.8930E+12  7.3238E-22   0.0   0.0
 8.8985E+12  7.3235E-22   0.0   0.0
 8.9041E+12  7.3243E-22   0.0   0.0
 8.9096E+12  7.3256E-22   0.0   0.0
 8.9152E+12  7.3272E-22   0.0   0.0
 8.9208E+12  7.3320E-22   0.0   0.0
 8.9264E+12  7.3553E-22   0.0   0.0
 8.9319E+12  7.3791E-22   0.0   0.0
 8.9375E+12  7.3861E-22   0.0   0.0
 8.9431E+12  7.3952E-22   0.0   0.0
 8.9487E+12  7.4331E-22   0.0   0.0
 8.9543E+12  7.4711E-22   0.0   0.0
 8.9599E+12  7.4807E-22   0.0   0.0
 8.9655E+12  7.4896E-22   0.0   0.0
 8.9711E+12  7.5227E-22   0.0   0.0
 8.9767E+12  7.5560E-22   0.0   0.0
 8.9823E+12  7.5659E-22   0.0   0.0
 8.9879E+12  7.5793E-22   0.0   0.0
 8.9936E+12  7.6351E-22   0.0   0.0
 8.9992E+12  7.6913E-22   0.0   0.0
 9.0048E+12  7.7056E-22   0.0   0.0
 9.0104E+12  7.7189E-22   0.0   0.0
 9.0161E+12  7.7683E-22   0.0   0.0
 9.0217E+12  7.8163E-22   0.0   0.0
 9.0273E+12  7.8232E-22   0.0   0.0
 9.0330E+12  7.8145E-22   0.0   0.0
 9.0386E+12  7.7596E-22   0.0   0.0
 9.0443E+12  7.7028E-22   0.0   0.0
 9.0500E+12  7.6853E-22   0.0   0.0
 9.0556E+12  7.6610E-22   0.0   0.0
 9.0613E+12  7.5588E-22   0.0   0.0
 9.0669E+12  7.4568E-22   0.0   0.0
